"date","PX_LAST","PE_RATIO","PX_TO_BOOK_RATIO","PX_TO_SALES_RATIO","FREE_CASH_FLOW_YIELD","EST_LTG_EPS_AGGTE","TOT_DEBT_TO_TOT_ASSET","EARN_YLD"
"1990-12-17"," 56.14"," 18.1171","1.1140","1.0578"," 13.80","0","26.31"," 5.5196"
"1990-12-18"," 57.79"," 18.7281","1.1454","1.0933"," 13.32","0","26.31"," 5.3396"
"1990-12-19"," 58.33"," 18.9440","1.1531","1.1051"," 13.18","0","26.31"," 5.2787"
"1990-12-20"," 58.73"," 19.0587","1.1610","1.1119"," 13.05","0","26.31"," 5.2470"
"1990-12-21"," 58.71"," 18.9850","1.1602","1.1080"," 13.06","0","26.31"," 5.2673"
"1990-12-24"," 58.35"," 18.8657","1.1538","1.1000"," 13.17","0","26.31"," 5.3006"
"1990-12-26"," 58.56"," 18.9182","1.1584","1.1028"," 13.15","0","26.31"," 5.2859"
"1990-12-27"," 57.59"," 18.5319","1.1401","1.0798"," 13.41","0","26.31"," 5.3961"
"1990-12-28"," 57.35"," 17.7866","1.1359","1.0287"," 12.60","0","26.24"," 5.6222"
"1990-12-31"," 57.56"," 11.0501","1.1302","0.7228"," 23.69","0","25.55"," 9.0497"
"1991-01-02"," 56.73"," 10.8757","1.1131","0.7118"," 24.06","0","25.55"," 9.1948"
"1991-01-03"," 56.10"," 10.7377","1.0993","0.7030"," 24.35","0","25.55"," 9.3130"
"1991-01-04"," 56.21"," 10.7535","1.1004","0.7037"," 24.32","0","25.55"," 9.2993"
"1991-01-07"," 54.89"," 10.5078","1.0752","0.6876"," 24.90","0","25.55"," 9.5168"
"1991-01-08"," 54.30"," 10.3898","1.0636","0.6802"," 25.17","0","25.55"," 9.6249"
"1991-01-09"," 53.91"," 10.3207","1.0574","0.6762"," 25.31","0","25.55"," 9.6892"
"1991-01-10"," 54.46"," 10.4556","1.0705","0.6846"," 25.00","0","25.55"," 9.5643"
"1991-01-11"," 54.57"," 10.4643","1.0717","0.6854"," 24.97","0","25.55"," 9.5563"
"1991-01-14"," 53.99"," 10.3494","1.0594","0.6775"," 25.26","0","25.55"," 9.6624"
"1991-01-15"," 53.96"," 10.3347","1.0587","0.6771"," 25.29","0","25.55"," 9.6761"
"1991-01-16"," 54.17"," 10.3753","1.0628","0.6797"," 25.19","0","25.55"," 9.6383"
"1991-01-17"," 56.30"," 10.7943","1.1053","0.7069"," 24.23","0","25.55"," 9.2641"
"1991-01-18"," 57.50"," 11.0355","1.1297","0.7225"," 23.71","0","25.55"," 9.0616"
"1991-01-21"," 57.82"," 11.0690","1.1332","0.7247"," 23.64","0","25.55"," 9.0342"
"1991-01-22"," 57.88"," 11.0522","1.1312","0.7234"," 23.69","0","25.55"," 9.0480"
"1991-01-23"," 58.27"," 11.1233","1.1388","0.7283"," 23.54","0","25.55"," 8.9902"
"1991-01-24"," 59.31"," 11.3325","1.1606","0.7422"," 23.11","0","25.55"," 8.8242"
"1991-01-25"," 59.86"," 11.4453","1.1713","0.7490"," 22.91","0","25.55"," 8.7372"
"1991-01-28"," 59.51"," 11.3841","1.1650","0.7451"," 23.02","0","25.55"," 8.7842"
"1991-01-29"," 59.55"," 11.3880","1.1647","0.7449"," 23.02","0","25.55"," 8.7811"
"1991-01-30"," 60.69"," 11.6120","1.1880","0.7598"," 22.57","0","25.55"," 8.6117"
"1991-01-31"," 61.65"," 11.7392","1.2021","0.7688"," 22.27","0","25.55"," 8.5185"
"1991-02-01"," 62.32"," 11.9350","1.2215","0.7812"," 21.93","0","25.55"," 8.3787"
"1991-02-04"," 65.34"," 12.4432","1.2753","0.8156"," 21.00","0","25.55"," 8.0365"
"1991-02-05"," 66.36"," 12.6555","1.2967","0.8293"," 20.65","0","25.55"," 7.9017"
"1991-02-06"," 67.32"," 12.8184","1.3156","0.8414"," 20.36","0","25.55"," 7.8013"
"1991-02-07"," 66.78"," 12.7119","1.3045","0.8342"," 20.53","0","25.55"," 7.8666"
"1991-02-08"," 67.19"," 12.8070","1.3132","0.8398"," 20.40","0","25.55"," 7.8082"
"1991-02-11"," 69.73"," 13.2737","1.3606","0.8701"," 19.67","0","25.55"," 7.5337"
"1991-02-12"," 69.62"," 13.2468","1.3582","0.8686"," 19.70","0","25.55"," 7.5490"
"1991-02-13"," 70.31"," 13.3923","1.3732","0.8782"," 19.49","0","25.55"," 7.4670"
"1991-02-14"," 68.89"," 13.1384","1.3473","0.8616"," 19.86","0","25.55"," 7.6113"
"1991-02-15"," 70.01"," 13.3278","1.3680","0.8748"," 19.56","0","25.55"," 7.5031"
"1991-02-19"," 68.99"," 13.1237","1.3465","0.8611"," 19.89","0","25.55"," 7.6198"
"1991-02-20"," 67.67"," 12.8803","1.3213","0.8450"," 20.29","0","25.55"," 7.7638"
"1991-02-21"," 67.98"," 12.9527","1.3281","0.8493"," 20.18","0","25.55"," 7.7204"
"1991-02-22"," 68.22"," 12.9820","1.3309","0.8511"," 20.13","0","25.55"," 7.7030"
"1991-02-25"," 67.90"," 12.9113","1.3232","0.8462"," 20.24","0","25.55"," 7.7452"
"1991-02-26"," 66.78"," 12.6802","1.3000","0.8314"," 20.61","0","25.55"," 7.8863"
"1991-02-27"," 67.86"," 12.8832","1.3205","0.8445"," 20.28","0","25.55"," 7.7620"
"1991-02-28"," 68.17"," 12.8947","1.3242","0.8515"," 20.14","0","25.45"," 7.7551"
"1991-03-01"," 69.82"," 13.1801","1.3530","0.8699"," 19.70","0","25.45"," 7.5872"
"1991-03-04"," 69.69"," 13.1732","1.3526","0.8697"," 19.71","0","25.45"," 7.5912"
"1991-03-05"," 71.11"," 13.4488","1.3803","0.8875"," 19.31","0","25.45"," 7.4356"
"1991-03-06"," 70.78"," 13.3977","1.3749","0.8840"," 19.39","0","25.45"," 7.4640"
"1991-03-07"," 70.52"," 13.3282","1.3683","0.8798"," 19.49","0","25.45"," 7.5029"
"1991-03-08"," 70.12"," 13.2565","1.3609","0.8750"," 19.60","0","25.45"," 7.5434"
"1991-03-11"," 69.95"," 13.2188","1.3578","0.8731"," 19.64","0","25.45"," 7.5650"
"1991-03-12"," 69.32"," 13.1278","1.3478","0.8666"," 19.79","0","25.45"," 7.6174"
"1991-03-13"," 70.25"," 13.3015","1.3666","0.8787"," 19.51","0","25.45"," 7.5179"
